CustomerID,Gender,MaritalStatus,PaymentMethod,SpendingTarget,EstimatedIncome,CreditAmount,TermLoanMonths,YearlyInterestRate,MonthlyCharges,TotalAmountPayments,CurrentLoans,SustainabilityIndicator,EmploymentStatus,ExistingCustomer,Nationality,BKR_Registration,DefaultInd
3990-QYKBE,Male,Divorced,Credit card,Study,"€ 73,000.00","€ 41,000.00",112,9.9%,€ 562.28,"€ 62,975.80",0,No,Employed,No,Dutch,No,1
0970-QXPXW,Female,Single,Mailed check,Renovation,"€ 78,000.00","€ 34,000.00",79,9.6%,€ 582.27,"€ 45,999.64",0,Yes,Freelancer,No,Belgian,No,1
3259-KNMRR,Male,Married,Electronic check,Study,"€ 47,000.00","€ 12,590.00",30,8.8%,€ 469.05,"€ 14,071.56",0,No,Employed,No,Dutch,No,0
6120-RJKLU,Female,Married,Bank transfer,Study loan debt,"€ 31,000.00","€ 17,940.00",77,9.5%,€ 312.06,"€ 24,028.85",0,No,Employed,No,Dutch,No,0
9572-WUKSB,Male,Single,Bank transfer,Renovation,"€ 85,000.00","€ 37,000.00",36,9.0%,"€ 1,176.59","€ 42,357.24",0,Yes,Employed,No,Dutch,No,0
5893-KCLGT,Female,Divorced,Mailed check,Other,"€ 34,000.00","€ 15,170.00",102,9.4%,€ 216.52,"€ 22,085.29",0,Yes,Employed,No,Dutch,No,0
0076-LVEPS,Male,Single,Electronic check,Other,"€ 32,000.00","€ 25,330.00",91,9.3%,€ 388.98,"€ 35,397.35",0,Yes,Freelancer,No,German,No,0
3640-JQGJG,Male,Divorced,Electronic check,Car,"€ 46,000.00","€ 11,020.00",108,9.7%,€ 153.36,"€ 16,563.16",0,Yes,Employed,No,Morocan,No,0
4919-MOAVT,Male,Single,Bank transfer,,"€ 84,000.00","€ 33,000.00",64,8.6%,€ 644.70,"€ 41,260.58",0,No,Self-Employed,No,Dutch,No,0
1596-OQSPS,Female,Single,Electronic check,Study loan debt,"€ 59,000.00","€ 7,870.00",76,9.3%,€ 137.41,"€ 10,443.53",1,No,Employed,Yes,Dutch,No,0
9867-XOBQA,Female,Single,Mailed check,Outstanding loan,"€ 88,000.00","€ 35,000.00",17,9.9%,"€ 2,215.04","€ 37,655.67",0,No,Employed,No,Dutch,No,1
9546-KDTRB,Female,Married,Credit card,Car,"€ 33,000.00","€ 24,260.00",79,9.3%,€ 411.78,"€ 32,530.74",0,Yes,Freelancer,No,Dutch,No,0
3090-HAWSU,Male,Married,Bank transfer,Car,"€ 48,000.00","€ 10,300.00",54,8.5%,€ 230.21,"€ 12,431.15",0,Yes,Employed,No,Dutch,No,0
9820-RMCQV,Female,Single,Bank transfer,Study loan debt,"€ 60,000.00","€ 10,480.00",28,8.4%,€ 413.47,"€ 11,577.09",0,No,Self-Employed,No,Dutch,No,1
3174-RKMOW,Male,Married,Electronic check,Renovation,"€ 30,000.00","€ 12,530.00",103,9.3%,€ 177.04,"€ 18,235.43",2,Yes,Employed,Yes,British,No,0
1760-CAZHT,Male,Registered partnership,Bank transfer,,"€ 46,000.00","€ 8,220.00",36,8.2%,€ 258.34,"€ 9,300.38",0,No,Employed,No,Dutch,Yes,0
7839-QRKXN,Female,Married,Electronic check,Study loan debt,"€ 52,000.00","€ 29,270.00",26,9.0%,"€ 1,243.30","€ 32,325.80",3,No,Employed,Yes,Dutch,No,0
8441-SHIPE,Female,Married,Bank transfer,Study,"€ 44,000.00","€ 20,050.00",87,9.6%,€ 320.77,"€ 27,907.27",0,No,Freelancer,No,Russian,No,1
5204-QZXPU,Male,Registered partnership,Bank transfer,Study loan debt,"€ 53,000.00","€ 13,070.00",93,9.3%,€ 197.74,"€ 18,389.52",0,No,Employed,No,Dutch,No,0
4597-ELFTS,Male,Registered partnership,Electronic check,Car,"€ 60,000.00","€ 15,130.00",47,9.1%,€ 383.89,"€ 18,042.82",0,Yes,Employed,No,Dutch,No,0
1320-GVNHT,Male,Widowed,Bank transfer,Study loan debt,"€ 40,000.00","€ 15,920.00",99,9.2%,€ 230.07,"€ 22,776.78",0,No,Employed,No,MOROCAN,No,0
1047-RNXZV,Male,Single,Bank transfer,Outstanding loan,"€ 73,000.00","€ 37,000.00",12,9.5%,"€ 3,244.29","€ 38,931.48",0,No,Employed,No,Dutch,No,0
3541-ZNUHK,Female,Registered partnership,Bank transfer,Study loan debt,"€ 27,000.00","€ 14,040.00",46,8.2%,€ 356.73,"€ 16,409.56",1,No,Freelancer,Yes,Dutch,No,0
8450-JOVAH,Male,Single,Electronic check,Car,"€ 49,000.00","€ 17,700.00",16,9.4%,"€ 1,181.34","€ 18,901.51",0,Yes,Employed,No,THAI,No,1
8725-JEDFD,Male,Registered partnership,Electronic check,Outstanding loan,"€ 27,000.00","€ 24,900.00",57,8.6%,€ 533.67,"€ 30,419.02",0,No,Employed,No,Algerian,No,0
7562-UXTPG,Female,Single,Mailed check,Study loan debt,"€ 87,000.00","€ 28,000.00",23,8.6%,"€ 1,324.83","€ 30,471.02",0,No,Self-Employed,No,Dutch,No,1
8071-SBTRN,Female,Divorced,Credit card,Study,"€ 53,000.00","€ 8,600.00",17,9.2%,€ 541.50,"€ 9,205.48",0,No,Self-Employed,No,Dutch,No,0
1113-IUJYX,Female,Widowed,Electronic check,Study loan debt,"€ 76,000.00","€ 42,000.00",18,8.5%,"€ 2,493.49","€ 44,882.76",0,No,Self-Employed,No,Dutch,No,1
6668-CNMFP,Female,Single,Mailed check,,"€ 45,000.00","€ 7,840.00",109,9.4%,€ 107.22,"€ 11,686.51",1,Yes,Freelancer,Yes,Dutch,No,0
5626-MGTUK,Female,Single,Mailed check,Study loan debt,"€ 69,000.00","€ 14,570.00",44,9.7%,€ 394.83,"€ 17,372.49",0,No,Self-Employed,No,Dutch,No,1
5681-LLOEI,Male,Married,Mailed check,,"€ 74,000.00","€ 26,000.00",13,9.2%,"€ 2,108.97","€ 27,416.64",0,No,Freelancer,No,Dutch,No,0
8212-DJRCH,Male,Single,Bank transfer,Study loan debt,"€ 37,000.00","€ 18,440.00",108,9.9%,€ 258.61,"€ 27,930.26",0,No,Employed,No,Dutch,No,1
4323-OHFOW,Female,Registered partnership,Bank transfer,Study loan debt,"€ 87,000.00","€ 27,000.00",115,9.9%,€ 364.41,"€ 41,906.94",0,No,Employed,No,Dutch,No,0
4933-BSAIP,Female,Divorced,Electronic check,Study loan debt,"€ 73,000.00","€ 18,000.00",34,8.7%,€ 599.25,"€ 20,374.39",0,No,Employed,No,Dutch,No,0
2030-BTZRO,,Registered partnership,Bank transfer,Study,"€ 45,000.00","€ 26,250.00",49,8.8%,€ 639.66,"€ 31,343.20",2,No,Freelancer,Yes,Dutch,No,0
1116-DXXDF,Male,Married,Electronic check,,"€ 87,000.00","€ 30,000.00",52,8.5%,€ 691.70,"€ 35,968.35",3,No,Self-Employed,Yes,Dutch,No,0
9274-CNFMO,Male,Married,Bank transfer,Study,"€ 57,000.00","€ 26,410.00",43,8.2%,€ 710.91,"€ 30,569.30",0,No,Employed,No,Dutch,No,1
7758-XKCBS,Male,Married,Bank transfer,Outstanding loan,"€ 49,000.00","€ 12,860.00",79,9.2%,€ 217.63,"€ 17,192.94",1,No,Employed,Yes,Dutch,No,0
8992-JQYUN,Male,Registered partnership,Bank transfer,Study,"€ 40,000.00","€ 26,270.00",51,9.9%,€ 633.13,"€ 32,289.60",0,No,Self-Employed,No,Dutch,No,0
6563-VNPMN,Female,Single,Electronic check,Car,"€ 55,000.00","€ 6,920.00",92,9.9%,€ 107.63,"€ 9,902.38",0,Yes,Self-Employed,No,Estonian,Yes,0
0617-AQNWT,Female,Divorced,Bank transfer,Other,"€ 82,000.00","€ 32,000.00",119,9.7%,€ 419.67,"€ 49,940.54",0,Yes,Employed,No,Dutch,No,0
2267-WTPYD,Female,Single,Electronic check,Renovation,"€ 26,000.00","€ 7,120.00",119,9.6%,€ 92.99,"€ 11,065.30",1,Yes,Employed,Yes,Dutch,No,0
0270-THENM,Male,Registered partnership,Mailed check,Study,"€ 56,000.00","€ 8,300.00",65,8.3%,€ 158.97,"€ 10,333.30",0,No,Employed,No,Dutch,No,0
2446-PLQVO,Male,Divorced,Bank transfer,Study loan debt,"€ 43,000.00","€ 9,630.00",15,9.7%,€ 684.30,"€ 10,264.44",0,No,Self-Employed,No,Dutch,No,0
4707-MAXGU,Male,Married,Electronic check,Outstanding loan,"€ 56,000.00","€ 27,240.00",67,8.7%,€ 514.72,"€ 34,486.15",0,No,Self-Employed,No,Taiwanese,No,0
2710-WYVXG,Female,Single,Bank transfer,Renovation,"€ 54,000.00","€ 24,750.00",72,9.9%,€ 457.27,"€ 32,923.25",0,Yes,Employed,No,Dutch,No,0
3005-NFMTA,Male,Married,Bank transfer,Outstanding loan,"€ 70,000.00","€ 13,000.00",50,9.2%,€ 313.99,"€ 15,699.64",0,No,Freelancer,No,Dutch,No,0
6300-BWMJX,Female,Single,Credit card,,"€ 33,000.00","€ 11,580.00",49,9.5%,€ 286.04,"€ 14,016.10",0,No,Freelancer,No,Dutch,No,0
8784-CGILN,Female,Divorced,Credit card,Study loan debt,"€ 36,000.00","€ 9,640.00",107,9.3%,€ 132.88,"€ 14,218.42",0,No,Self-Employed,No,Dutch,No,0
5389-FFVKB,Male,Single,Bank transfer,Study loan debt,"€ 81,000.00","€ 32,000.00",12,9.4%,"€ 2,804.39","€ 33,652.64",0,No,Employed,No,Dutch,No,0
7009-LGECI,Female,Married,Mailed check,Other,"€ 82,000.00","€ 23,000.00",68,8.5%,€ 427.38,"€ 29,061.94",0,Yes,Employed,No,Dutch,No,0
8444-WRIDW,Female,Divorced,Bank transfer,Other,"€ 46,000.00","€ 7,900.00",98,9.5%,€ 116.19,"€ 11,386.60",0,Yes,Self-Employed,No,Dutch,No,0
5022-KVDQT,Male,Widowed,Bank transfer,Study loan debt,"€ 67,000.00","€ 27,090.00",29,8.8%,"€ 1,040.39","€ 30,171.43",0,No,Employed,No,Dutch,No,0
7976-CICYS,Male,Registered partnership,Bank transfer,Study,"€ 43,000.00","€ 10,260.00",58,8.9%,€ 218.31,"€ 12,661.90",0,No,Employed,No,DUTCH,No,0
1036-GUDCL,Male,Single,Bank transfer,Car,"€ 74,000.00","€ 24,000.00",39,9.0%,€ 712.05,"€ 27,770.12",0,Yes,Self-Employed,No,Dutch,No,0
2005-DWQZJ,Female,Single,Bank transfer,Car,"€ 23,000.00","€ 25,590.00",27,8.8%,"€ 1,048.16","€ 28,300.37",0,Yes,Freelancer,No,Dutch,No,0
8148-WOCMK,Male,Married,Mailed check,Study loan debt,"€ 81,000.00","€ 28,000.00",118,9.3%,€ 362.96,"€ 42,828.86",3,No,Employed,Yes,Dutch,No,0
7815-PDTHL,Male,Widowed,Bank transfer,Study,"€ 75,000.00","€ 5,000.00",23,8.6%,€ 236.58,"€ 5,441.25",0,No,Freelancer,No,Dutch,No,0
9451-LPGOO,Male,Single,Bank transfer,Outstanding loan,"€ 87,000.00","€ 5,000.00",81,9.3%,€ 83.35,"€ 6,751.23",0,No,Employed,No,Dutch,Yes,1
9173-IVZVP,Female,Registered partnership,Electronic check,Renovation,"€ 62,000.00","€ 8,060.00",41,8.8%,€ 228.33,"€ 9,361.61",0,Yes,Employed,No,Dutch,No,0
9129-UXERG,Female,Married,Bank transfer,Study loan debt,"€ 55,000.00","€ 21,050.00",96,9.5%,€ 313.87,"€ 30,131.92",1,No,Employed,Yes,Belgian,No,0
3635-JBPSG,Female,Married,Bank transfer,Car,"€ 87,000.00","€ 10,000.00",66,9.8%,€ 196.60,"€ 12,975.75",0,Yes,Self-Employed,No,Dutch,No,0
7964-ZRKKG,Male,Registered partnership,Electronic check,Outstanding loan,"€ 87,000.00","€ 19,000.00",58,9.7%,€ 411.65,"€ 23,875.98",0,No,Employed,No,Dutch,No,0
5868-YWPDW,Male,Single,Bank transfer,Study loan debt,"€ 88,000.00","€ 19,000.00",97,9.6%,€ 282.35,"€ 27,388.23",1,No,Self-Employed,Yes,Dutch,No,1
6229-LSCKB,Male,Single,Credit card,,"€ 56,000.00","€ 6,420.00",107,9.9%,€ 90.56,"€ 9,690.01",0,No,Employed,No,Dutch,No,0
2025-JKFWI,Male,Single,Bank transfer,Study,"€ 35,000.00","€ 26,870.00",102,9.5%,€ 384.94,"€ 39,263.85",1,No,Self-Employed,Yes,Dutch,No,0
4078-SAYYN,Female,Widowed,Credit card,Study loan debt,"€ 81,000.00","€ 21,000.00",60,9.4%,€ 440.01,"€ 26,400.81",0,No,Employed,No,Dutch,Yes,1
1724-IQWNM,Male,Single,Electronic check,Study loan debt,"€ 32,000.00","€ 26,930.00",53,9.5%,€ 624.12,"€ 33,078.54",0,No,Self-Employed,No,Dutch,No,0
8217-QYOHV,Male,Registered partnership,Credit card,Renovation,"€ 26,000.00","€ 26,710.00",34,9.3%,€ 896.65,"€ 30,486.18",0,Yes,Employed,No,Dutch,No,0
5546-QUERU,Male,Married,Bank transfer,Study loan debt,"€ 24,000.00","€ 8,130.00",91,9.2%,€ 124.43,"€ 11,323.03",0,No,Employed,No,Dutch,No,0
9940-HPQPG,Female,Single,Electronic check,Other,"€ 84,000.00","€ 29,000.00",25,9.7%,"€ 1,285.82","€ 32,145.49",3,Yes,Freelancer,Yes,Dutch,No,0
6897-UUBNU,Male,Married,Credit card,Study loan debt,"€ 68,000.00","€ 26,590.00",71,9.7%,€ 493.67,"€ 35,050.54",0,No,Employed,No,Dutch,No,0
6127-IYJOZ,Male,Married,Bank transfer,Outstanding loan,"€ 31,000.00","€ 21,090.00",86,9.9%,€ 343.40,"€ 29,532.39",0,No,Employed,No,Dutch,No,0
6618-RYATB,Female,Single,Bank transfer,Study loan debt,"€ 48,000.00","€ 16,810.00",12,8.6%,"€ 1,466.94","€ 17,603.32",0,No,Freelancer,No,Dutch,No,0
8930-XOTDP,Female,Divorced,Mailed check,Study,"€ 78,000.00","€ 27,000.00",48,8.5%,€ 665.50,"€ 31,944.20",2,No,Self-Employed,Yes,Dutch,No,1
5916-QEWPT,Female,Divorced,Mailed check,Car,"€ 36,000.00","€ 25,910.00",95,9.5%,€ 389.06,"€ 36,960.92",0,Yes,Self-Employed,No,Indonesian,No,0
5060-TQUQN,Male,Divorced,Electronic check,Study loan debt,"€ 58,000.00","€ 6,950.00",107,9.6%,€ 96.92,"€ 10,370.02",0,No,Employed,No,Dutch,No,0
0531-XBKMM,Male,Registered partnership,Electronic check,Study loan debt,"€ 41,000.00","€ 20,590.00",41,9.2%,€ 587.16,"€ 24,073.50",0,No,Self-Employed,No,Dutch,No,0
8465-SBRXP,Male,Divorced,Bank transfer,Other,"€ 26,000.00","€ 7,880.00",119,9.8%,€ 103.78,"€ 12,349.40",0,Yes,Employed,No,Dutch,No,0
2408-PSJVE,Male,Divorced,Electronic check,Car,"€ 43,000.00","€ 25,580.00",20,8.5%,"€ 1,376.25","€ 27,525.02",0,Yes,Employed,No,Dutch,No,0
9079-YEXQJ,Female,Married,Bank transfer,Study,"€ 55,000.00","€ 26,710.00",99,9.4%,€ 388.80,"€ 38,491.61",2,No,Self-Employed,Yes,Dutch,No,0
9700-ZCLOT,Male,Single,Electronic check,Study loan debt,"€ 80,000.00","€ 43,000.00",13,9.3%,"€ 3,489.90","€ 45,368.76",0,No,Self-Employed,No,Russian,No,0
8738-JOKAR,Female,Single,Electronic check,Study,"€ 49,000.00","€ 10,640.00",37,8.5%,€ 327.91,"€ 12,132.54",0,No,Freelancer,No,Dutch,No,0
4534-WGCIR,Female,Single,Bank transfer,Outstanding loan,"€ 63,000.00","€ 23,030.00",43,9.6%,€ 635.09,"€ 27,308.92",0,No,Employed,No,Dutch,No,1
1930-WNXSB,Male,Single,Bank transfer,Study loan debt,"€ 87,000.00","€ 14,000.00",76,9.6%,€ 246.56,"€ 18,738.88",0,No,Employed,No,Dutch,No,0
2685-SREOM,Female,Divorced,Bank transfer,Outstanding loan,"€ 25,000.00","€ 12,260.00",85,9.9%,€ 201.24,"€ 17,105.49",0,No,Employed,No,Dutch,No,0
3508-CFVZL,Female,Divorced,Electronic check,Study,"€ 67,000.00","€ 14,060.00",113,9.6%,€ 189.49,"€ 21,412.34",0,No,Employed,No,Dutch,No,0
0402-CQAJN,Female,Single,Bank transfer,Car,"€ 74,000.00","€ 33,000.00",78,9.2%,€ 563.68,"€ 43,967.25",0,Yes,Employed,No,Dutch,No,0
6692-UDPJC,Female,Single,Bank transfer,Other,"€ 43,000.00","€ 20,070.00",27,9.3%,€ 826.68,"€ 22,320.39",0,Yes,Employed,No,Dutch,No,0
1273-MTETI,Female,Registered partnership,Bank transfer,,"€ 39,000.00","€ 13,000.00",55,9.5%,€ 292.46,"€ 16,085.54",0,No,Employed,No,Dutch,No,0
0657-DOGUM,Female,Registered partnership,Bank transfer,Outstanding loan,"€ 26,000.00","€ 27,530.00",16,9.0%,"€ 1,832.36","€ 29,317.81",0,No,Freelancer,No,Dutch,No,1
5480-HPRRX,Female,Single,Bank transfer,Other,"€ 49,000.00","€ 11,050.00",37,9.6%,€ 346.21,"€ 12,809.78",0,Yes,Self-Employed,No,Dutch,No,0
8792-AOROI,Female,Single,Electronic check,Other,"€ 84,000.00","€ 23,000.00",83,9.9%,€ 383.83,"€ 318,575.14",0,Yes,Employed,No,Dutch,No,0
0295-PPHDO,Male,Divorced,Bank transfer,Study loan debt,"€ 39,000.00","€ 24,610.00",82,9.9%,€ 414.19,"€ 33,963.43",0,No,Employed,No,Dutch,No,1
5146-YYFRZ,Male,Divorced,Bank transfer,Study,"€ 54,000.00","€ 13,060.00",97,9.2%,€ 191.34,"€ 18,560.33",2,No,Employed,Yes,Dutch,No,0
1195-OIYEJ,Male,Single,Bank transfer,Study loan debt,"€ 75,000.00","€ 29,000.00",26,8.2%,"€ 1,221.20","€ 31,751.12",0,No,Employed,No,Dutch,No,0
5906-CVLHP,Female,Widowed,Bank transfer,Study,"€ 35,000.00","€ 72,000.00",63,8.3%,€ 141.38,"€ 8,906.75",0,No,Self-Employed,No,Dutch,No,0
3452-SRFEG,Male,Married,Electronic check,Outstanding loan,"€ 56,000.00","€ 19,560.00",45,8.2%,€ 506.39,"€ 22,787.47",0,No,Employed,No,Dutch,No,0
4070-OKWVH,Female,Married,Bank transfer,Car,"€ 43,000.00","€ 18,310.00",98,9.2%,€ 266.42,"€ 26,108.70",0,Yes,Employed,No,Dutch,No,0
5297-MDOIR,Female,Married,Bank transfer,Study loan debt,"€ 36,000.00","€ 29,020.00",99,9.7%,€ 427.02,"€ 42,275.15",0,No,Self-Employed,No,Dutch,No,0
6369-MCAKO,Female,Single,Bank transfer,Study loan debt,"€ 64,000.00","€ 19,590.00",17,9.7%,"€ 1,237.99","€ 21,045.76",0,No,Employed,No,Dutch,No,1
4926-UMJZD,Female,Divorced,Electronic check,Car,"€ 54,000.00","€ 24,630.00",83,9.5%,€ 405.97,"€ 33,695.80",1,Yes,Employed,Yes,Dutch,No,0
6848-HJTXY,Female,Married,Mailed check,Study,"€ 42,000.00","€ 214,600.00",27,8.8%,€ 879.00,"€ 23,732.94",0,No,Employed,No,Dutch,No,0
6341-AEVKX,Female,Married,Credit card,Other,"€ 46,000.00","€ 14,910.00",103,9.8%,€ 214.63,"€ 22,107.20",0,Yes,Employed,No,DUTCH,No,0
4501-EQDRN,Female,Single,Bank transfer,Outstanding loan,"€ 25,000.00","€ 18,660.00",61,8.3%,€ 376.00,"€ 22,935.99",0,No,Self-Employed,No,Dutch,No,0
2990-HWIML,Female,Divorced,Credit card,Study loan debt,"€ 85,000.00","€ 27,000.00",62,9.0%,€ 546.15,"€ 33,861.59",1,No,Employed,Yes,Dutch,No,0
0682-USIXD,Female,Divorced,Electronic check,Study,"€ 53,000.00","€ 16,270.00",108,9.8%,€ 227.30,"€ 24,548.60",0,No,Employed,No,Dutch,No,0
6976-BWGLQ,Female,Divorced,Electronic check,Outstanding loan,"€ 57,000.00","€ 22,060.00",50,8.5%,€ 525.48,"€ 26,273.80",0,No,Employed,No,Dutch,No,1
7078-NVFAM,Female,Divorced,Bank transfer,Outstanding loan,"€ 38,000.00","€ 5,310.00",91,9.7%,€ 82.65,"€ 7,520.77",0,No,Employed,No,Dutch,No,1
8065-QBYTO,Female,Married,Bank transfer,Other,"€ 32,000.00","€ 26,010.00",118,9.4%,€ 338.57,"€ 39,951.83",0,Yes,Employed,No,Dutch,No,0
2133-TSRRM,Female,Single,Credit card,Study loan debt,"€ 25,000.00","€ 19,160.00",57,8.4%,€ 408.81,"€ 23,302.04",0,No,Employed,No,Morocan,No,1
7384-GHBPI,Male,Single,Bank transfer,Study loan debt,"€ 67,000.00","€ 13,780.00",98,9.6%,€ 203.40,"€ 19,932.79",0,No,Self-Employed,No,Dutch,No,0
7603-USHJS,Male,Single,Electronic check,Study loan debt,"€ 27,000.00","€ 16,070.00",51,8.2%,€ 374.25,"€ 19,086.81",0,No,Employed,No,Dutch,No,0
7234-FECYN,Female,Single,Bank transfer,,"€ 59,000.00","€ 25,840.00",25,8.6%,"€ 1,132.65","€ 28,316.16",1,,Freelancer,Yes,Dutch,No,0
2511-ALLCS,Female,Registered partnership,Bank transfer,Outstanding loan,"€ 57,000.00","€ 13,290.00",81,9.4%,€ 222.22,"€ 17,999.44",0,No,Freelancer,No,Dutch,No,0
3191-CSNMG,Female,Divorced,Bank transfer,Study loan debt,"€ 73,000.00","€ 22,000.00",72,9.6%,€ 403.14,"€ 29,026.42",0,No,Self-Employed,No,Dutch,No,1
7952-OBOYL,Male,Registered partnership,Electronic check,Outstanding loan,"€ 34,000.00","€ 21,910.00",82,9.6%,€ 365.38,"€ 29,961.09",0,No,Employed,No,Dutch,No,0
7470-DYNOE,Male,Single,Bank transfer,Study loan debt,"€ 47,000.00","€ 26,630.00",114,9.5%,€ 355.51,"€ 40,528.68",0,No,Employed,No,Dutch,No,0
7853-OETYL,Female,Married,Bank transfer,Study loan debt,"€ 50,000.00","€ 17,960.00",101,9.9%,€ 262.77,"€ 26,539.76",0,No,Self-Employed,No,Dutch,No,0
1545-ACTAS,Female,Single,Bank transfer,Renovation,"€ 50,000.00","€ 25,160.00",95,9.6%,€ 379.12,"€ 36,016.16",0,Yes,Employed,No,Dutch,No,0
5876-HZVZM,Female,Divorced,Mailed check,Outstanding loan,"€ 76,000.00","€ 48,000.00",58,8.4%,"€ 1,009.78","€ 58,567.07",0,No,Employed,No,Dutch,No,1
1400-MMYXY,Male,Single,Bank transfer,,"€ 64,000.00","€ 7,670.00",35,8.3%,€ 247.49,"€ 8,662.18",0,No,Self-Employed,No,Dutch,No,0
5126-RCXYW,Male,Single,Bank transfer,Study loan debt,"€ 61,000.00","€ 8,370.00",33,9.5%,€ 289.21,"€ 9,543.78",0,No,Self-Employed,No,Dutch,No,0
3085-QUOZK,Female,Married,Bank transfer,Renovation,"€ 61,000.00","€ 25,970.00",115,9.8%,€ 349.09,"€ 40,144.94",3,Yes,Employed,Yes,Dutch,Yes,0
2363-BJLSL,Male,Single,Bank transfer,Study loan debt,"€ 51,000.00","€ 7,570.00",109,9.8%,€ 105.15,"€ 11,461.59",0,No,Self-Employed,No,Dutch,No,0
1956-YIFGE,Male,Married,Bank transfer,Other,"€ 79,000.00","€ 46,000.00",18,9.0%,"€ 2,741.49","€ 49,346.87",0,,Employed,No,Dutch,No,0
3926-CUQZX,Male,Divorced,Credit card,Study,"€ 57,000.00","€ 21,550.00",61,9.2%,€ 443.63,"€ 27,061.48",0,No,Self-Employed,No,Algerian,No,0
7921-LMDFQ,Male,Divorced,Electronic check,Outstanding loan,"€ 26,000.00","€ 24,500.00",44,9.1%,€ 656.96,"€ 28,906.23",1,No,Employed,Yes,Dutch,No,0
2925-MXLSX,Female,Registered partnership,Bank transfer,Renovation,"€ 34,000.00","€ 19,260.00",111,9.4%,€ 260.38,"€ 28,902.48",0,Yes,Self-Employed,No,Dutch,No,0
5820-PTRYM,Female,Married,Bank transfer,,"€ 43,000.00","€ 26,300.00",42,9.5%,€ 738.51,"€ 31,017.25",0,Yes,Self-Employed,No,Italian,No,0
9609-BENEA,Male,Single,Electronic check,Car,"€ 81,000.00","€ 22,000.00",27,9.3%,€ 906.18,"€ 24,466.80",0,Yes,Employed,No,Dutch,No,0
6211-WHMYA,Female,Married,Bank transfer,Other,"€ 70,000.00","€ 11,000.00",33,9.3%,€ 379.06,"€ 12,508.86",0,Yes,Self-Employed,No,Dutch,No,0
4459-BBGHE,Male,Single,Bank transfer,Study loan debt,"€ 82,000.00","€ 32,000.00",79,9.4%,€ 544.78,"€ 43,037.35",0,No,Employed,No,Dutch,No,0
9945-PSVIP,Female,Single,Electronic check,Car,"€ 50,000.00","€ 16,310.00",75,9.9%,€ 292.51,"€ 21,938.07",1,Yes,Employed,Yes,Dutch,No,0
1041-RXHRA,Female,Single,Electronic check,Outstanding loan,"€ 75,000.00","€ 8,000.00",13,8.9%,€ 647.81,"€ 8,421.47",0,No,Employed,No,Dutch,No,0
1750-CSKKM,Male,Registered partnership,Bank transfer,Outstanding loan,"€ 47,000.00","€ 12,630.00",94,9.9%,€ 193.65,"€ 18,203.51",0,No,Employed,No,Dutch,No,0
9108-EJFJP,Female,Registered partnership,Electronic check,Study,"€ 64,000.00","€ 12,210.00",116,9.5%,€ 161.27,"€ 18,707.72",1,No,Employed,Yes,Dutch,No,0
0530-IJVDB,Male,Divorced,Electronic check,Outstanding loan,"€ 64,000.00","€ 15,150.00",49,8.9%,€ 369.89,"€ 18,124.76",1,No,Self-Employed,Yes,Dutch,No,0
0508-SQWPL,Female,Married,Bank transfer,Outstanding loan,"€ 52,000.00","€ 6,070.00",88,9.2%,€ 95.10,"€ 8,368.51",1,No,Employed,Yes,Dutch,No,0
2215-ZAFGX,Male,Single,Mailed check,Outstanding loan,"€ 89,000.00","€ 7,000.00",100,9.9%,€ 103.07,"€ 10,307.36",0,No,Employed,No,Indonesian,No,0
8213-TAZPM,Female,Divorced,Electronic check,Outstanding loan,"€ 67,000.00","€ 21,760.00",52,9.9%,€ 516.32,"€ 26,848.51",1,No,Self-Employed,Yes,Indonesian,No,1
7142-HVGBG,Male,Married,Bank transfer,Outstanding loan,"€ 74,000.00","€ 33,000.00",24,9.8%,"€ 1,519.74","€ 36,473.72",0,No,Freelancer,No,Dutch,No,0
1304-SEGFY,Female,Registered partnership,Bank transfer,Other,"€ 87,000.00","€ 10,000.00",60,9.2%,€ 208.56,"€ 12,513.33",1,Yes,Employed,Yes,Dutch,No,0
7242-EDTYC,Male,Single,Bank transfer,Study loan debt,"€ 56,000.00","€ 21,270.00",94,9.2%,€ 318.35,"€ 29,924.99",0,No,Employed,No,Dutch,No,1
2904-GGUAZ,Female,Divorced,Electronic check,Renovation,"€ 61,000.00","€ 22,970.00",21,9.3%,"€ 1,189.46","€ 24,978.56",0,Yes,Self-Employed,No,Dutch,Yes,1
8267-ZNYVZ,Female,Single,Bank transfer,Renovation,"€ 53,000.00","€ 28,790.00",89,9.2%,€ 447.49,"€ 39,826.67",0,Yes,Employed,No,Dutch,No,0
5136-GFPMB,Male,Divorced,Electronic check,Study,"€ 42,000.00","€ 10,150.00",19,8.4%,€ 572.39,"€ 10,875.36",0,No,Freelancer,No,Dutch,No,1
2595-KIWPV,Male,Married,Bank transfer,Study,"€ 80,000.00","€ 24,000.00",25,9.5%,"€ 1,061.91","€ 26,547.86",3,No,Employed,Yes,Dutch,No,0
