,CustomerID,Gender,MaritalStatus,PaymentMethod,SpendingTarget,EstimatedIncome,CreditAmount,TermLoanMonths,YearlyInterestRate,MonthlyCharges,TotalAmountPayments,CurrentLoans,SustainabilityIndicator,EmploymentStatus,ExistingCustomer,Nationality,BKR_Registration,DefaultInd
5825,1363-TXLSL,Male,Married,Electronic check,Renovation,66000.00,23930.00,36,9.6%,767.67,27636.03,0,Yes,Employed,No,Dutch,No,0
5826,9507-EXLTT,Female,Registered partnership,Bank transfer,Outstanding loan,34000.00,28010.00,80,9.6%,475.39,38030.97,0,No,Self-Employed,No,Dutch,No,0
5827,3161-GETRM,Male,Married,Bank transfer,,50000.00,17770.00,13,8.7%,1437.30,18684.85,0,No,Employed,No,Dutch,No,0
5828,0402-OAMEN,Female,Single,Electronic check,Outstanding loan,31000.00,19880.00,100,9.6%,289.56,28956.45,0,No,Freelancer,No,Dutch,No,0
5829,6933-VLYFX,Male,Divorced,Mailed check,Study loan debt,58000.00,13610.00,27,9.1%,559.34,15102.20,2,No,Employed,Yes,Dutch,No,0
5830,6754-WKSHP,Male,Single,Mailed check,Outstanding loan,34000.00,26020.00,86,9.8%,422.33,36320.11,0,No,Employed,No,Dutch,No,1
5831,9846-GKXAS,Female,Single,Bank transfer,Study loan debt,88000.00,33000.00,91,9.9%,517.06,47052.73,0,No,Employed,No,Dutch,No,0
5832,6017-PPLPX,Male,Divorced,Bank transfer,Study loan debt,35000.00,24830.00,109,9.7%,343.56,37448.56,1,No,Self-Employed,Yes,Dutch,No,0
5833,4976-LNFVV,Male,Married,Bank transfer,Car,84000.00,11000.00,42,8.5%,303.71,12755.89,0,Yes,Employed,No,Dutch,No,0
5834,5055-MGMGF,,Married,Bank transfer,Car,52000.00,23010.00,55,8.3%,504.40,27742.06,3,Yes,Employed,Yes,Dutch,No,0
5835,4641-FROLU,Female,Divorced,Bank transfer,Renovation,78000.00,10000.00,22,8.4%,492.03,10824.65,0,Yes,Freelancer,No,Dutch,Yes,1
5836,2862-JVEOY,Male,Divorced,Bank transfer,Study loan debt,55000.00,12900.00,94,9.3%,193.75,18212.14,0,No,Self-Employed,No,Dutch,No,1
5837,2969-QWUBZ,Female,Single,Mailed check,Car,73000.00,39000.00,44,8.3%,1031.11,45368.74,0,Yes,Employed,No,Dutch,No,1
5838,9822-BIIGN,Male,Registered partnership,Mailed check,Study loan debt,83000.00,44000.00,47,8.5%,1103.92,51884.03,2,No,Employed,Yes,Dutch,No,0
5839,2077-MPJQO,Male,Widowed,Bank transfer,Outstanding loan,33000.00,5030.00,19,8.3%,283.43,5385.10,0,No,Employed,No,Dutch,Yes,0
5840,1534-OULXE,Female,Married,Bank transfer,Study loan debt,42000.00,27580.00,93,9.4%,418.69,38938.37,2,No,Employed,Yes,Dutch,No,0
5841,7136-RVDTZ,,Single,Electronic check,Study loan debt,65000.00,14930.00,112,9.3%,199.91,22389.74,0,No,Employed,No,Dutch,No,0
5842,2971-SGAFL,,Married,Mailed check,,86000.00,23000.00,116,9.9%,308.81,35822.51,3,No,Self-Employed,Yes,Dutch,No,0
5843,1480-IVEVR,Male,Married,Bank transfer,Study,25000.00,15210.00,44,8.6%,404.27,17787.93,0,No,Employed,No,Israeli,No,0
5844,2905-KFQUV,Female,Married,Electronic check,Study loan debt,34000.00,27370.00,12,9.5%,2399.90,28798.77,3,No,Self-Employed,Yes,Dutch,No,0
5845,4581-SSPWD,Female,Married,Bank transfer,Outstanding loan,87000.00,5000.00,78,9.8%,86.93,6780.15,0,No,Self-Employed,No,Dutch,No,0
5846,3370-HXOPH,Female,Single,Credit card,Study,42000.00,17430.00,13,9.9%,1419.47,18453.12,0,No,Employed,No,Dutch,No,0
5847,9391-YZEJW,Female,Divorced,Credit card,Study loan debt,26000.00,23860.00,66,9.0%,459.67,30338.13,0,No,Employed,No,Russian,No,1
5848,9958-MEKUC,Male,Registered partnership,Electronic check,Study loan debt,79000.00,16000.00,82,9.3%,264.38,21678.78,0,No,Employed,No,Dutch,No,0
5849,0281-CNTZX,Male,Single,Bank transfer,Study loan debt,33000.00,8200.00,23,9.4%,390.99,8992.84,0,No,Self-Employed,No,Dutch,No,1
5850,6927-WTFIV,Male,Single,Bank transfer,Study,66000.00,7350.00,51,8.7%,172.92,8818.69,0,No,Self-Employed,No,Dutch,No,0
5851,4118-CEVPF,Female,Married,Bank transfer,Study loan debt,60000.00,14310.00,81,9.4%,239.27,19380.89,1,No,Freelancer,Yes,Dutch,No,0
5852,3398-ZOUAA,Male,Widowed,Bank transfer,Study loan debt,89000.00,15000.00,45,8.7%,391.86,17633.52,0,No,Employed,No,Dutch,No,0
5853,9114-VEPUF,Male,Single,Bank transfer,Car,50000.00,8150.00,32,9.9%,290.83,9306.46,0,Yes,Self-Employed,No,Dutch,No,0
5854,7876-BEUTG,Female,Married,Bank transfer,Study,35000.00,28570.00,60,9.1%,594.45,35667.23,0,No,Self-Employed,No,Dutch,Yes,1
5855,2338-BQEZT,,Married,Bank transfer,Other,66000.00,11830.00,85,9.7%,192.96,16401.79,0,Yes,Employed,No,Dutch,No,0
5856,9873-MNDKV,Female,Married,Bank transfer,Study,60000.00,22750.00,59,9.6%,485.24,28629.02,0,No,Freelancer,No,Dutch,No,0
5857,0378-NHQXU,Female,Divorced,Bank transfer,Study loan debt,24000.00,12800.00,55,9.7%,289.21,15906.30,0,No,Employed,No,Dutch,No,1
5858,8241-JUIQO,Female,Single,Credit card,Study loan debt,79000.00,10000.00,48,9.2%,249.80,11990.46,0,No,Self-Employed,No,Dutch,No,0
5859,2194-IIQOF,Female,Single,Bank transfer,Study loan debt,24000.00,11170.00,14,8.2%,839.35,11750.91,0,No,Self-Employed,No,Dutch,No,0
5860,4512-ZUIYL,Female,Registered partnership,Bank transfer,Renovation,88000.00,34000.00,100,9.9%,500.64,50064.32,0,Yes,Employed,No,Dutch,No,0
5861,9631-RXVJM,Male,Single,Credit card,Car,74000.00,9000.00,119,9.2%,115.58,13753.44,0,Yes,Employed,No,Dutch,Yes,1
5862,9584-EXCDZ,Female,Divorced,Electronic check,Study loan debt,45000.00,28700.00,32,9.3%,1016.13,32516.25,1,No,Employed,Yes,Dutch,No,0
5863,7969-AULMZ,Female,Single,Electronic check,Study loan debt,52000.00,17990.00,85,9.4%,290.67,24706.78,0,No,Employed,No,Dutch,No,1
5864,5093-FEGLU,Female,Divorced,Bank transfer,Other,52000.00,29320.00,77,9.8%,514.47,39614.27,0,Yes,Employed,No,Indonesian,No,0
5865,2621-UDNLU,Female,Divorced,Credit card,Study loan debt,43000.00,17760.00,80,9.4%,299.62,23969.49,0,No,Employed,No,Dutch,No,0
5866,7526-IVLYU,Male,Divorced,Electronic check,Renovation,80000.00,43000.00,101,9.4%,617.72,62389.72,0,Yes,Employed,No,Dutch,No,0
5867,2428-HYUNX,Male,Married,Bank transfer,Study loan debt,26000.00,19970.00,43,9.4%,548.82,23599.12,3,No,Employed,Yes,Dutch,No,0
5868,9214-EKVXR,Female,Married,Bank transfer,Other,47000.00,21910.00,37,8.5%,675.23,24983.46,0,Yes,Employed,No,Dutch,No,0
5869,3410-MHHUM,Female,Single,Bank transfer,Outstanding loan,27000.00,18980.00,51,8.4%,443.82,22634.74,2,No,Freelancer,Yes,Dutch,Yes,0
5870,0568-ONFPC,Male,Divorced,Credit card,Study loan debt,79000.00,20000.00,12,9.8%,1756.46,21077.50,0,No,Employed,No,Dutch,No,0
5871,0733-VUNUW,Male,Widowed,Electronic check,Study loan debt,54000.00,13930.00,55,9.2%,311.37,17125.25,0,No,Employed,No,Dutch,No,0
5872,4550-EVXNY,Female,Single,Electronic check,Renovation,41000.00,24640.00,99,9.2%,356.09,35252.51,1,Yes,Employed,Yes,Dutch,Yes,0
5873,2122-YWVYA,Female,Married,Bank transfer,Other,56000.00,18440.00,39,9.3%,549.69,21437.74,0,Yes,Employed,No,Dutch,No,0
5874,2968-SSGAA,Female,Married,Mailed check,Study loan debt,37000.00,12320.00,64,9.1%,243.69,15596.29,1,No,Self-Employed,Yes,Dutch,No,0
5875,2296-DKZFP,Female,Single,Bank transfer,Other,69000.00,27200.00,119,9.9%,359.71,42805.68,2,Yes,Self-Employed,Yes,Dutch,No,0
5876,4844-JJWUY,Female,Single,Bank transfer,Car,23000.00,14820.00,119,9.6%,193.55,23032.00,0,Yes,Self-Employed,No,Dutch,No,0
5877,6777-TGHTM,Female,Divorced,Electronic check,,59000.00,12620.00,109,9.9%,175.98,19182.09,0,No,Self-Employed,No,Portuguese,No,0
5878,8909-BOLNL,Male,Single,Mailed check,Other,72000.00,28000.00,42,8.8%,777.02,32634.74,0,Yes,Employed,No,Dutch,No,0
5879,6603-YRDCJ,Male,Widowed,Mailed check,Study,51000.00,27500.00,85,9.9%,451.40,38368.76,2,No,Employed,Yes,Dutch,No,0
5880,3538-WZPHD,Male,Divorced,Mailed check,Study,78000.00,32000.00,79,9.6%,548.02,43293.78,0,No,Employed,No,Dutch,No,0
5881,3229-USWAR,Female,Single,Electronic check,Study loan debt,28000.00,20760.00,63,9.5%,419.78,26445.98,0,No,Employed,No,Dutch,No,1
5882,2138-VFAPZ,Female,Married,Bank transfer,,62000.00,12480.00,56,8.4%,270.15,15128.56,0,No,Self-Employed,No,Dutch,No,0
5883,6131-JLWZM,Female,Registered partnership,Bank transfer,Renovation,70000.00,46000.00,48,8.8%,1140.35,54736.73,2,Yes,Employed,Yes,Dutch,No,0
5884,4785-QRJHC,Male,Single,Credit card,Study loan debt,26000.00,22230.00,109,9.8%,308.79,336580.06,0,No,Freelancer,No,Dutch,No,1
5885,0269-XFESX,,Divorced,Electronic check,Car,37000.00,13740.00,69,9.0%,255.81,17650.83,0,Yes,Employed,No,Dutch,No,0
5886,1709-EJDOX,Female,Married,Electronic check,Study loan debt,64000.00,27750.00,66,9.1%,535.97,35374.24,2,No,Employed,Yes,Dutch,No,0
5887,4316-XCSLJ,Male,Widowed,Electronic check,Outstanding loan,53000.00,27280.00,41,9.9%,786.94,32264.65,0,No,Self-Employed,No,Dutch,No,0
5888,8610-WFCJF,Female,Divorced,Electronic check,Car,89000.00,21000.00,38,8.5%,632.28,24026.73,0,Yes,Employed,No,Dutch,No,0
5889,9693-XMUOB,Male,Widowed,Bank transfer,Study loan debt,58000.00,16130.00,109,9.6%,222.32,24232.56,0,No,Self-Employed,No,Dutch,No,0
5890,0383-CLDDA,Female,Single,Bank transfer,Outstanding loan,30000.00,17630.00,19,8.5%,995.01,18905.23,0,No,Employed,No,Dutch,No,0
5891,4905-JEFDW,Male,Married,Credit card,Outstanding loan,54000.00,13220.00,37,9.4%,412.96,15279.56,0,No,Employed,No,Dutch,No,0
5892,2709-UQGNP,Male,Single,Credit card,Study loan debt,57000.00,17360.00,22,8.7%,856.54,18843.97,0,No,Employed,No,Dutch,No,0
5893,3549-ZTMNH,Male,Divorced,Bank transfer,Study,89000.00,34000.00,90,9.2%,524.37,47193.51,0,No,Employed,No,Dutch,No,0
5894,7881-INRLC,Male,Divorced,Electronic check,Study,69000.00,26320.00,66,8.8%,504.48,33295.78,0,No,Employed,No,Dutch,No,0
5895,8033-ATFAS,Female,Married,Mailed check,Renovation,74000.00,7000.00,21,8.7%,360.56,7571.69,2,Yes,Self-Employed,Yes,Dutch,No,0
5896,1635-NZATJ,Male,Divorced,Credit card,Study loan debt,33000.00,13540.00,15,8.6%,955.28,14329.23,0,No,Employed,No,Dutch,No,0
5897,0562-HKHML,Male,Married,Bank transfer,Study loan debt,40000.00,9350.00,27,9.7%,386.85,10444.99,0,No,Self-Employed,No,Dutch,Yes,0
5898,8277-RVRSV,Female,Divorced,Electronic check,Study,51000.00,28500.00,94,9.9%,436.99,41076.80,0,No,Self-Employed,No,Morocan,No,1
5899,9943-VSZUV,Male,Married,Bank transfer,Study,53000.00,13700.00,28,9.9%,549.98,15399.40,0,No,Self-Employed,No,Dutch,No,0
5900,0117-LFRMW,Male,Divorced,Bank transfer,Outstanding loan,32000.00,8480.00,52,8.6%,195.92,10188.03,2,No,Self-Employed,Yes,Dutch,Yes,1
5901,6172-FECYY,Male,Married,Electronic check,Renovation,69000.00,22540.00,114,9.8%,304.59,34722.97,0,Yes,Freelancer,No,Dutch,No,0
5902,7054-ENNGU,Female,Single,Electronic check,Renovation,47000.00,29000.00,85,9.9%,476.02,40461.60,0,Yes,Employed,No,Dutch,No,0
5903,1455-HFBXA,Male,Married,Credit card,Other,64000.00,18090.00,85,9.8%,296.00,25160.27,0,Yes,Employed,No,Dutch,No,0
5904,9402-CXWPL,Female,Married,Mailed check,Study loan debt,86000.00,32000.00,75,9.9%,573.90,43042.19,0,No,Employed,No,Dutch,Yes,0
5905,1628-BIZYP,Male,Widowed,Bank transfer,Study,80000.00,11000.00,105,9.4%,154.07,16177.69,0,No,Employed,No,Dutch,No,1
5906,1965-AKTSX,Female,Divorced,Electronic check,Outstanding loan,37000.00,25460.00,14,8.4%,1915.49,26816.85,0,No,Employed,No,Dutch,No,0
5907,0082-LDZUE,Male,Registered partnership,Bank transfer,Outstanding loan,49000.00,12840.00,70,8.8%,235.18,16462.33,0,No,Employed,No,Dutch,No,0
5908,4786-UKSNZ,Male,Registered partnership,Bank transfer,,26000.00,17880.00,88,9.7%,284.73,25056.18,0,Yes,Employed,No,Dutch,No,0
5909,5343-SGUBI,Female,Registered partnership,Bank transfer,Car,56000.00,22990.00,26,8.8%,974.43,25335.26,1,Yes,Self-Employed,Yes,Dutch,No,0
5910,0856-NAOES,Male,Widowed,Mailed check,Outstanding loan,42000.00,14030.00,91,9.5%,216.91,19738.47,2,No,Self-Employed,Yes,Italian,No,0
5911,1976-AZZPJ,Male,Single,Bank transfer,Study loan debt,88000.00,22000.00,100,9.8%,322.78,32277.59,0,No,Employed,No,Dutch,No,0
5912,7248-VZQLC,Female,Divorced,Bank transfer,Study,33000.00,8380.00,24,8.9%,382.45,9178.89,0,No,Freelancer,No,Dutch,No,0
5913,6156-UZDLF,Female,Single,Bank transfer,Study loan debt,46000.00,19530.00,104,9.2%,273.18,28410.77,0,No,Employed,No,Dutch,No,0
5914,3099-OONVS,Male,Single,Credit card,Other,76000.00,27000.00,70,9.4%,502.55,35178.66,1,Yes,Employed,Yes,Dutch,Yes,0
5915,9500-WBGRP,Male,Widowed,Credit card,Study loan debt,71000.00,46000.00,99,9.8%,679.31,67252.09,0,No,Self-Employed,No,Dutch,Yes,1
5916,5183-KLYEM,Female,Widowed,Electronic check,Study loan debt,79000.00,47000.00,81,9.3%,783.48,63461.58,0,No,Employed,No,German,No,0
5917,5144-PQCDZ,Male,Single,Bank transfer,Renovation,41000.00,9120.00,67,9.8%,177.28,11877.77,1,Yes,Employed,Yes,Dutch,No,0
5918,8514-VZHEB,Male,Divorced,Bank transfer,Renovation,85000.00,29000.00,87,9.8%,466.96,40625.49,0,Yes,Employed,No,Dutch,No,0
5919,6625-IUTTT,Male,Divorced,Mailed check,Other,89000.00,32000.00,59,8.7%,668.55,39444.55,0,Yes,Self-Employed,No,Dutch,No,0
5920,9355-NPPFS,Female,Single,Bank transfer,Study loan debt,50000.00,22740.00,44,9.9%,618.39,27209.12,3,No,Self-Employed,Yes,Dutch,Yes,1
5921,0068-FIGTF,Female,Married,Bank transfer,,78000.00,32000.00,106,9.6%,448.90,47583.48,1,No,Self-Employed,Yes,Dutch,No,0
5922,5965-GGPRW,Male,Divorced,Bank transfer,Other,85000.00,14000.00,107,9.7%,195.98,20969.61,0,Yes,Employed,No,Taiwanese,Yes,1
5923,8035-PWSEV,Female,Single,Mailed check,Study,30000.00,15190.00,96,9.5%,226.50,21743.65,0,No,Employed,No,Dutch,No,0
5924,2236-HILPA,Male,Single,Electronic check,Study loan debt,77000.00,9000.00,112,9.2%,120.02,13442.73,0,No,Employed,No,Dutch,No,1
5925,1840-BIUOG,Male,Single,Mailed check,Outstanding loan,53000.00,8650.00,67,8.4%,162.18,10866.10,0,No,Employed,No,Dutch,No,0
5926,1356-MKYSK,Male,Single,Bank transfer,Outstanding loan,58000.00,16360.00,98,9.4%,239.76,23496.11,1,No,Self-Employed,Yes,Dutch,No,1
5927,6080-LNESI,Male,Married,Bank transfer,Study,67000.00,28470.00,48,9.2%,711.18,34136.83,0,No,Employed,No,Dutch,No,0
5928,1830-IPXVJ,Female,Divorced,Credit card,Renovation,24000.00,28720.00,97,9.5%,425.29,41253.08,0,Yes,Freelancer,No,Dutch,No,1
5929,5828-DWPIL,Male,Married,Electronic check,Study loan debt,59000.00,22770.00,23,8.9%,1080.50,24851.41,0,No,Employed,No,Dutch,No,0
5930,8398-TBIYD,Female,Divorced,Bank transfer,Study,39000.00,15780.00,62,8.8%,317.66,19695.03,0,No,Employed,No,Dutch,No,1
5931,0011-IGKFF,Male,Widowed,Bank transfer,Car,56000.00,22730.00,98,9.5%,334.30,32761.70,2,Yes,Freelancer,Yes,Dutch,No,0
5932,4192-GORJT,Male,Registered partnership,Bank transfer,Other,29000.00,14900.00,33,9.2%,512.76,16920.98,0,Yes,Employed,No,Dutch,No,0
5933,6496-SLWHQ,Male,Single,Electronic check,Outstanding loan,25000.00,16140.00,68,9.7%,309.47,21043.68,0,No,Employed,No,Dutch,No,1
5934,9912-GVSEQ,Female,Single,Mailed check,Renovation,81000.00,18000.00,14,9.0%,1359.21,19028.89,0,Yes,Employed,No,Dutch,No,0
5935,2931-FSOHN,Male,Married,Electronic check,Study,55000.00,10750.00,24,9.7%,494.57,11869.70,0,No,Self-Employed,No,Dutch,No,0
5936,9418-RUKPH,Female,Single,Bank transfer,Outstanding loan,36000.00,15760.00,66,9.1%,304.39,20090.02,0,No,Self-Employed,No,Dutch,No,1
5937,5383-MMTWC,Female,Single,Bank transfer,,42000.00,29760.00,113,9.2%,394.66,44596.58,1,No,Employed,Yes,Dutch,No,0
5938,9971-ZWPBF,Male,Married,Bank transfer,Study loan debt,66000.00,25960.00,112,9.9%,356.02,39874.44,0,No,Employed,No,Dutch,No,0
5939,4712-AUQZO,Male,Registered partnership,Bank transfer,Study,36000.00,18780.00,24,8.3%,851.94,20446.57,0,No,Employed,No,Dutch,No,0
5940,9711-FJTBX,Male,Registered partnership,Credit card,Car,34000.00,18240.00,36,9.2%,581.73,20942.15,0,Yes,Employed,No,Dutch,No,0
5941,2908-ZTPNF,Female,Registered partnership,Electronic check,Car,57000.00,28610.00,88,9.8%,457.08,40223.23,0,Yes,Employed,No,Dutch,No,0
5942,7240-ETPTR,Female,Married,Mailed check,Car,28000.00,22120.00,27,8.4%,901.97,24353.25,0,Yes,Employed,No,British,No,0
5943,2202-CUYXZ,Male,Married,Bank transfer,Study,60000.00,25050.00,94,9.4%,377.53,35487.98,1,No,Self-Employed,Yes,Dutch,No,0
5944,5995-OIGLP,Male,Divorced,Mailed check,Renovation,52000.00,20970.00,59,8.5%,436.09,25729.29,0,Yes,Employed,No,Dutch,Yes,1
5945,8421-WZOOW,Female,Registered partnership,Electronic check,Outstanding loan,40000.00,12550.00,44,9.8%,340.69,14990.20,2,No,Self-Employed,Yes,Dutch,No,0
5946,6261-RCVNS,Female,Single,Credit card,Renovation,36000.00,22000.00,75,9.4%,389.00,29175.31,0,Yes,Employed,No,Dutch,No,0
5947,7951-QKZPL,Female,Divorced,Credit card,Renovation,25000.00,23820.00,97,9.7%,355.24,34457.84,2,Yes,Employed,Yes,Dutch,No,0
5948,1414-YADCW,Male,Married,Electronic check,Outstanding loan,43000.00,8030.00,20,9.7%,436.45,8728.91,0,No,Employed,No,Dutch,No,0
5949,8756-RDDLT,Female,Married,Bank transfer,Study loan debt,32000.00,18970.00,104,9.9%,272.42,28331.39,0,No,Self-Employed,No,Dutch,No,1
5950,2862-PFNIK,Male,Registered partnership,Electronic check,Outstanding loan,74000.00,41000.00,48,8.7%,1014.46,48693.90,0,No,Employed,No,Dutch,No,0
5951,5816-QVHRX,Female,Registered partnership,Bank transfer,Car,84000.00,19000.00,116,9.3%,248.90,28872.03,0,Yes,Employed,No,Dutch,No,0
5952,4430-YHXGG,Female,Single,Electronic check,Study loan debt,65000.00,6530.00,84,9.7%,107.40,9021.28,0,No,Freelancer,No,Dutch,No,0
5953,6888-SBYAI,Male,Married,Bank transfer,Study loan debt,85000.00,25000.00,49,9.6%,618.73,30317.92,0,No,Self-Employed,No,Dutch,No,0
5954,7395-XWZOY,Male,Single,Bank transfer,,48000.00,24090.00,85,9.7%,392.94,33399.76,0,Yes,Employed,No,Dutch,No,0
5955,7169-YWAMK,Male,Single,Bank transfer,Study loan debt,83000.00,27000.00,51,8.3%,630.08,32133.83,1,,Employed,Yes,Dutch,No,0
5956,3640-PHQXK,Female,Single,Bank transfer,Study,84000.00,44000.00,76,9.5%,772.70,58724.87,0,No,Freelancer,No,Dutch,No,1
5957,6877-LGWXO,Male,Single,Electronic check,Outstanding loan,66000.00,14920.00,94,9.8%,227.98,21430.36,0,No,Self-Employed,No,Dutch,No,0
5958,6859-RKMZJ,Male,Married,Bank transfer,Study loan debt,68000.00,16340.00,104,9.9%,234.65,24403.53,0,No,Self-Employed,No,Dutch,No,0
5959,2729-VNVAP,Female,Married,Credit card,Car,23000.00,25460.00,103,9.4%,361.09,37191.77,0,Yes,Employed,No,Dutch,No,0
5960,2957-JIRMN,Female,Registered partnership,Bank transfer,Outstanding loan,88000.00,9000.00,17,8.4%,563.38,9577.54,0,No,Self-Employed,No,Dutch,Yes,0
5961,2049-BAFNW,Female,Divorced,Bank transfer,,67000.00,8460.00,99,9.5%,123.59,12235.74,0,No,Self-Employed,No,Dutch,No,0
5962,3842-QTGDL,Male,Registered partnership,Bank transfer,Study loan debt,45000.00,15490.00,83,9.7%,256.91,21323.22,0,No,Employed,No,Dutch,No,0
5963,7163-OCEQI,Male,Married,Bank transfer,Study loan debt,82000.00,29000.00,84,9.2%,469.53,39440.70,0,,Employed,No,Dutch,No,0
5964,9782-LGXMC,Female,Married,Bank transfer,Study,77000.00,34000.00,106,9.3%,471.52,49980.89,0,No,Freelancer,No,Dutch,No,0
5965,5975-BAICR,Male,Married,Bank transfer,Outstanding loan,29000.00,10280.00,105,9.8%,146.18,15349.33,1,No,Employed,Yes,Dutch,No,0
5966,8019-ENHXU,Male,Married,Bank transfer,Other,38000.00,14300.00,51,9.5%,341.89,17436.32,2,Yes,Self-Employed,Yes,Dutch,No,0
5967,5167-GBFRE,Male,Single,Bank transfer,Study,37000.00,18460.00,103,9.5%,262.79,27067.06,0,No,Employed,No,Norwegian,No,0
5968,9033-EOXWV,Female,Divorced,Electronic check,Study loan debt,52000.00,25990.00,90,9.2%,400.84,36075.27,0,No,Employed,No,Dutch,No,0
5969,4673-KKSLS,Female,Divorced,Bank transfer,Study loan debt,85000.00,12000.00,13,9.8%,976.70,12697.16,0,No,Employed,No,Belgian,No,1
5970,4853-OITSN,Male,Divorced,Bank transfer,Study,46000.00,28230.00,77,9.2%,486.79,37482.67,1,No,Self-Employed,Yes,Dutch,No,1
5971,9800-OUIGR,Male,Divorced,Electronic check,Study,27000.00,11140.00,45,9.1%,293.12,13190.44,0,No,Self-Employed,No,Dutch,No,1
5972,1324-NLTJE,Female,Married,Electronic check,Study,45000.00,18650.00,60,9.7%,393.51,23610.60,0,No,Self-Employed,No,Dutch,No,1
5973,2324-EFHVG,Male,Registered partnership,Bank transfer,Study loan debt,38000.00,13210.00,19,8.3%,744.35,14142.58,0,No,Freelancer,No,Dutch,No,0
5974,7094-MSZAO,Male,Single,Electronic check,Study,89000.00,39000.00,104,9.7%,555.88,57811.73,1,No,Employed,Yes,Taiwanese,No,0
5975,1522-VVDMG,Male,Divorced,Electronic check,Renovation,64000.00,26760.00,90,9.9%,422.42,38018.24,0,Yes,Employed,No,Dutch,Yes,1
5976,6907-CQGPN,Male,Married,Electronic check,Car,89000.00,9000.00,26,8.9%,381.88,9928.85,2,Yes,Freelancer,Yes,Dutch,No,0
5977,0780-XNZFN,Male,Married,Electronic check,Study,67000.00,16400.00,100,9.2%,235.42,23542.01,0,No,Employed,No,Dutch,No,1
5978,0239-OXEXL,Female,Single,Electronic check,Study,59000.00,7480.00,87,9.6%,119.67,10411.29,3,No,Employed,Yes,Dutch,No,0
5979,2675-IJRGJ,Male,Single,Bank transfer,Study loan debt,35000.00,24220.00,52,9.5%,570.01,29640.78,0,No,Self-Employed,No,Dutch,No,0
5980,7049-GKVZY,Female,Widowed,Bank transfer,Outstanding loan,49000.00,27890.00,82,9.3%,460.84,37788.82,0,No,Employed,No,Dutch,Yes,1
5981,8577-QSOCG,Female,Divorced,Bank transfer,Study,26000.00,14130.00,61,8.8%,288.13,17576.15,0,No,Employed,No,Dutch,No,0
5982,3721-CNZHX,Male,Married,Credit card,Renovation,83000.00,11000.00,12,8.8%,960.95,11531.36,0,Yes,Freelancer,No,Dutch,No,0
5983,0212-ISBBF,Female,Single,Electronic check,Study loan debt,32000.00,19360.00,43,8.3%,522.04,22447.88,0,No,Self-Employed,No,Norwegian,No,0
5984,9185-TQCVP,Male,Married,Credit card,Outstanding loan,66000.00,25900.00,70,8.9%,475.66,33296.17,1,No,Self-Employed,Yes,Dutch,No,0
5985,3585-YNADK,Female,Single,Bank transfer,Outstanding loan,55000.00,10780.00,72,9.9%,199.17,14339.90,0,No,Employed,No,Dutch,No,0
5986,5271-DBYSJ,Male,Single,Mailed check,Study,30000.00,25350.00,97,9.6%,376.72,36541.66,0,No,Self-Employed,No,Dutch,No,0
5987,1099-GODLO,Female,Married,Bank transfer,Outstanding loan,35000.00,19740.00,86,9.8%,320.40,27554.15,0,No,Employed,No,Dutch,No,0
5988,6828-HMKWP,Male,Single,Mailed check,Outstanding loan,64000.00,7410.00,62,8.9%,149.53,9270.76,0,No,Employed,No,Dutch,No,0
5989,5567-WSELE,Male,Single,Credit card,Study loan debt,68000.00,15650.00,78,9.4%,268.90,20974.30,0,No,Freelancer,No,Dutch,No,1
5990,1472-TNCWL,Male,Single,Credit card,Car,23000.00,8650.00,62,9.8%,178.36,11058.44,0,Yes,Employed,No,Estonian,No,0
